Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
19656	-182.1861	-244.8348	62.64876	0.00942187	0.0274505	0.00799759	0.0675912	0.0344457	0.0133242	0.00781519	0.00682691	0.00780215	0.0288949	0.112858	0.0110986	0.0332224	0.011149	0.00191596	0.0880527	0.0308033	0.036824	0.0136285	0.0341806	0.0810633	0.0266384	0.0204063	0.0040832	0.000913279	0.0162292	0.0243209	0.0373233	0.0183401	0.00033939	0.0198287	0.0104607	0.0521936	0.0132319	0.00606065	0.0103605	0.0042586	0.00467474	0.00294656	0.0482889	0.0677027	0.033716	0.00677425	0.0469343	0.00137832	0.0271144	0.0423461	0.7288279	1.271172	0.0778045	0.287833	0.67805	1.47482	3.47424	12.8527	1.846397	1.744132	0.00776593	0.022626	0.00659198	0.0557117	0.0283917	0.0109824	0.00644163	0.00562705	0.00643088	0.0238165	0.0930227	0.00914796	0.0273834	0.0091895	0.00157922	0.072577	0.0253895	0.030352	0.0112332	0.0281732	0.066816	0.0219566	0.0168198	0.00336556	0.000752766	0.0133769	0.0200464	0.0307635	0.0151167	0.00027974	0.0163437	0.00862216	0.0430203	0.0109064	0.00499546	0.00853955	0.00351013	0.00385313	0.00242868	0.0398019	0.0558036	0.0277903	0.00558364	0.0386853	0.00113607	0.0223489	0.0349036	0.635586	0.364414	1.213231
19692	-184.6063	-245.99	61.38367	0.00178452	0.00126861	0.00298424	0.0329881	0.0143303	0.081022	0.00193504	0.0156868	0.0181899	0.0143535	0.0625392	0.0335907	0.0262613	0.00373139	0.00276474	0.0105773	0.0113128	0.0495126	0.0289066	0.0792713	0.0358957	0.00312525	0.0169305	0.0170902	0.000127858	0.00232167	0.033845	0.0242273	0.0152881	0.0026164	0.0293437	0.00662961	0.0138743	0.014445	0.0230624	0.0287125	0.00105259	0.00224664	0.00428671	0.0184316	0.00288017	0.016044	0.000903553	0.00422855	0.00252175	0.0156525	0.00432305	0.6491106	1.350889	0.0105562	0.108657	0.500343	1.99863	9.20325	94.7313	3.290719	2.081139	0.00214197	0.00152272	0.00358202	0.039596	0.0172008	0.0972516	0.00232265	0.018829	0.0218335	0.0172286	0.0750665	0.0403192	0.0315218	0.00447883	0.00331854	0.0126961	0.0135789	0.0594305	0.0346969	0.0951502	0.043086	0.00375127	0.0203219	0.0205135	0.000153469	0.00278673	0.0406245	0.0290802	0.0183505	0.0031405	0.0352215	0.00795759	0.0166535	0.0173385	0.027682	0.0344639	0.00126344	0.00269667	0.00514539	0.0221237	0.0034571	0.0192578	0.00108455	0.00507558	0.00302689	0.0187878	0.005189	0.675445	0.324555	0.8331175
19728	-187.8694	-249.5819	61.71254	0.00425175	0.00154092	0.00204998	0.000296297	0.0237288	0.0181615	0.0098547	0.00676357	0.00246637	0.00669522	0.00839651	0.0132555	0.0173485	0.00241036	0.000492287	0.00396907	0.0159515	0.0107449	0.00277759	0.0211367	0.0157038	0.0013464	0.0062123	0.00502161	0.00144355	0.00055822	0.0106764	0.0110309	0.00922721	0.0262084	0.0141777	0.00114916	0.000797863	0.00169829	0.00329926	0.013843	0.00324737	0.00797135	0.0137566	0.00757422	0.00430277	0.000803975	0.00179423	0.0050773	0.00622847	0.0028861	0.000219008	0.6857358	1.314264	0.0127143	0.118976	0.514707	1.94285	8.40508	78.6519	3.156218	1.916575	0.0121985	0.00442098	0.00588149	0.000850091	0.0680792	0.0521064	0.0282736	0.019405	0.00707614	0.0192089	0.02409	0.0380307	0.0497738	0.00691545	0.0014124	0.0113875	0.0457657	0.0308277	0.00796904	0.0606421	0.0450549	0.0038629	0.0178234	0.0144073	0.00414162	0.00160156	0.030631	0.0316481	0.0264733	0.0751931	0.0406767	0.00329699	0.00228911	0.00487247	0.00946575	0.0397163	0.00931686	0.0228702	0.0394683	0.0217308	0.0123449	0.00230664	0.00514774	0.014567	0.0178698	0.00828035	0.000628346	0.657132	0.342868	0.3485475
19764	-189.3358	-250.2878	60.95198	0.00670935	0.00909892	0.00211478	0.0125403	0.0284063	0.113426	0.0116111	0.0118147	0.0341234	0.0292781	0.0329464	0.043238	0.0261835	0.00635357	0.0362816	0.0104269	0.0268648	0.00492305	0.00915337	0.0523372	0.0471399	0.0207045	0.0357136	0.00784252	0.0315829	0.0119975	0.0173557	0.00466907	0.00439318	0.0219659	0.0560665	0.0103859	0.00131284	0.022074	0.0174486	0.0108466	0.00175203	0.0341152	0.0301616	0.00266879	0.0464245	0.00189423	0.00449139	0.017277	0.00509295	0.0105237	0.0158866	0.8990349	1.100965	0.00315529	0.0602942	0.416359	2.40177	16.5853	316.928	4.163918	1.224608	0.00671191	0.00910239	0.00211559	0.012545	0.0284171	0.113469	0.0116155	0.0118192	0.0341364	0.0292893	0.0329589	0.0432545	0.0261935	0.00635599	0.0362955	0.0104309	0.0268751	0.00492493	0.00915686	0.0523572	0.0471579	0.0207124	0.0357273	0.00784552	0.031595	0.0120021	0.0173623	0.00467085	0.00439486	0.0219743	0.0560879	0.0103899	0.00131335	0.0220824	0.0174553	0.0108508	0.0017527	0.0341282	0.0301731	0.00266981	0.0464422	0.00189495	0.0044931	0.0172836	0.00509489	0.0105278	0.0158927	0.550483	0.449517	0.9996185
19800	-183.2813	-246.3977	63.11641	0.000507867	0.00906589	0.00169078	0.00450774	0.0148459	0.0279546	0.0169387	0.000100168	0.0230229	0.000636465	0.0196089	0.0167486	0.00456571	0.0129133	0.00621822	0.000715315	0.00625267	0.0337637	0.0330699	0.0310285	0.0102816	0.00467253	0.00597657	0.00137212	0.00276516	0.00813838	0.00412617	2.96204e-05	0.000399523	0.013417	0.0219966	0.0168453	0.0170547	0.00632631	0.0026322	0.0368043	0.00622973	0.0059523	0.0134141	0.00329878	0.0202662	0.0134	0.0174661	0.00159712	0.00646516	0.00326691	0.00209875	1.505978	0.4940219	0.008206	0.0960985	0.481533	2.0767	10.406	121.862	3.47282	0.3280405	0.000994942	0.0177606	0.00331234	0.00883093	0.0290839	0.0547648	0.0331839	0.000196236	0.0451032	0.00124687	0.0384151	0.0328114	0.00894449	0.025298	0.0121819	0.00140134	0.0122493	0.0661452	0.0647859	0.0607866	0.0201422	0.00915377	0.0117084	0.00268807	0.00541711	0.0159436	0.00808341	5.80282e-05	0.00078269	0.0262846	0.0430926	0.0330009	0.0334112	0.0123936	0.00515663	0.0721018	0.0122044	0.0116609	0.0262791	0.00646251	0.0397027	0.0262515	0.0342171	0.00312885	0.0126656	0.00640008	0.00411158	0.247011	0.752989	0.5104491
19836	-174.8994	-237.7753	62.87595	0.0023802	0.0288052	0.0130624	0.0201263	0.0739943	0.02271	0.018328	0.0033553	0.0153738	0.0126083	0.00698367	0.00937016	0.0804377	0.0102293	0.00230134	0.00710574	0.0139454	0.0226272	0.0078678	0.0126098	0.00805003	0.0166981	0.00194674	0.00514738	0.0305585	0.0234485	0.00478122	7.25679e-05	0.013426	0.0216836	0.0458231	0.00722335	0.00859522	0.00585751	0.00536524	0.0268061	0.0200209	0.0293123	0.00883964	0.0145704	0.0275931	0.0229213	0.0157052	0.00190965	0.00700014	0.00961271	0.00252797	0.8521307	1.147869	0.0394688	0.206723	0.611525	1.63526	4.83738	25.3364	2.337135	1.347058	0.00309231	0.037423	0.0169703	0.0261477	0.0961316	0.0295042	0.0238113	0.00435913	0.0199733	0.0163804	0.00907302	0.0121735	0.104503	0.0132896	0.00298984	0.00923161	0.0181176	0.0293967	0.0102217	0.0163824	0.0104584	0.0216938	0.00252915	0.00668735	0.0397009	0.0304637	0.00621165	9.42785e-05	0.0174428	0.0281709	0.0595323	0.0093844	0.0111667	0.00760995	0.00697039	0.0348258	0.0260107	0.0380819	0.0114843	0.0189296	0.0358483	0.0297788	0.0204038	0.00248098	0.00909442	0.0124886	0.00328428	0.573935	0.426065	0.7697182
19872	-174.9679	-237.1328	62.16486	0.0366226	0.0535065	0.0143981	0.106115	0.0825439	0.0460952	0.00828998	0.0224335	0.00878735	0.0420207	0.019997	0.0271241	0.0525455	0.00143822	0.000260926	0.0285597	0.00454677	0.0281894	0.0225328	0.012841	0.0281023	0.107199	0.0144971	0.00266859	0.0217643	0.0415175	0.0412773	0.000138996	0.017472	0.01528	0.0413003	0.0150721	0.0549262	0.00109628	0.0371467	0.0272307	0.000597309	0.0167459	0.019878	0.0076432	0.016972	0.033747	0.0105452	0.0192298	0.00936356	0.010738	0.0427072	1.046728	0.9532717	0.0170191	0.137159	0.538058	1.85853	7.29083	58.7577	2.945364	0.9107155	0.0287528	0.0420086	0.0113041	0.0833118	0.0648061	0.0361898	0.00650856	0.0176128	0.00689905	0.0329909	0.0156999	0.0212954	0.0412541	0.00112916	0.000204856	0.0224225	0.00356972	0.0221318	0.0176908	0.0100816	0.0220634	0.0841635	0.0113818	0.00209514	0.0170874	0.0325959	0.0324073	0.000109127	0.0137175	0.0119965	0.0324253	0.0118333	0.0431232	0.000860702	0.0291643	0.0213792	0.000468954	0.0131474	0.0156065	0.00600076	0.0133249	0.0264951	0.00827915	0.0150976	0.00735144	0.0084305	0.0335299	0.476636	0.523364	1.273705
19908	-177.8017	-240.0221	62.22043	0.0241347	0.016056	0.0234443	0.0304294	0.0237618	0.0695134	0.0402455	0.0408217	0.0156128	0.0038486	0.0338327	0.0402992	0.00710506	0.00342768	0.00345916	0.0102869	0.00618233	0.0462306	0.0294889	0.037005	0.00451979	0.00947077	0.0154385	0.0113944	0.0451158	0.017995	0.00561873	0.0298881	0.0210299	0.00227632	0.00702126	0.0206737	0.00863641	0.0106383	0.00351568	0.0209451	0.00476019	0.0105999	0.0414767	0.0154395	0.0116976	0.0619084	0.0278017	0.0100177	0.00787926	0.0324112	0.0239367	1.124821	0.8751786	0.00961098	0.103798	0.493253	2.02736	9.63406	104.048	3.358546	0.7780601	0.0244453	0.0162627	0.023746	0.0308211	0.0240677	0.0704081	0.0407635	0.0413471	0.0158137	0.00389813	0.0342682	0.0408179	0.00719651	0.00347179	0.00350368	0.0104193	0.0062619	0.0468256	0.0298685	0.0374813	0.00457796	0.00959267	0.0156372	0.011541	0.0456965	0.0182267	0.00569105	0.0302728	0.0213006	0.00230562	0.00711163	0.0209398	0.00874756	0.0107753	0.00356093	0.0212147	0.00482146	0.0107363	0.0420106	0.0156382	0.0118481	0.0627053	0.0281596	0.0101467	0.00798067	0.0328284	0.0242448	0.437589	0.562411	0.9872926
19944	-178.3019	-241.6704	63.36844	0.0603417	0.00788988	0.0224241	0.0278812	0.0302895	0.0493562	0.0259631	0.0408123	0.0343068	0.00274887	0.0199429	0.00095843	0.0247192	0.00179335	0.00609506	0.00464229	0.0256465	0.050951	0.0349283	0.0960158	0.0112281	0.0312932	0.115419	0.0323546	0.0370766	0.0227709	0.00189624	0.00412922	0.0398306	0.00896526	0.00161021	0.0286425	0.04479	0.00131678	0.00305703	0.0472742	0.00563823	0.00615783	0.0154985	0.00936594	0.0285487	0.0216935	0.0129193	0.0253503	0.0188219	0.0157279	0.00145483	1.214573	0.7854266	0.0480551	0.227552	0.630117	1.58701	4.3946	20.8094	2.194808	0.6466687	0.0519946	0.00679847	0.0193222	0.0240243	0.0260996	0.0425287	0.0223716	0.0351667	0.0295611	0.00236861	0.0171842	0.000825849	0.0212998	0.00154527	0.00525193	0.00400012	0.0220988	0.0439029	0.0300967	0.0827339	0.00967491	0.0269644	0.0994529	0.027879	0.0319478	0.019621	0.00163393	0.00355802	0.0343208	0.00772509	0.00138747	0.0246804	0.0385942	0.00113463	0.00263415	0.0407348	0.00485829	0.00530602	0.0133546	0.00807034	0.0245995	0.0186926	0.0111321	0.0218435	0.0162182	0.0135522	0.00125359	0.392713	0.607287	1.160538
19980	-173.7853	-235.6855	61.90025	0.0131799	0.0855192	0.0338873	0.0772961	0.0649017	0.0944874	0.0440025	0.0204267	0.0618318	0.0120789	0.00471357	0.0206739	0.0363988	0.00432979	0.0134206	0.0612922	0.024901	0.0309331	0.00767439	0.142652	0.00914285	0.216773	0.197863	0.0070268	0.0160859	0.0694746	0.0192076	0.00656005	0.107785	0.0665278	0.00497463	0.0446557	0.0383195	0.067403	0.0242028	0.0456651	0.0926163	0.0225188	0.0273293	0.0126083	0.0109094	0.171881	0.181878	0.0682465	0.00230042	0.109564	0.0667704	1.259521	0.7404786	0.090852	0.31044	0.694235	1.44044	3.22124	11.0069	1.734297	0.5879048	0.00514258	0.0333683	0.0132223	0.0301597	0.0253236	0.0368675	0.0171691	0.00797016	0.0241258	0.00471298	0.00183916	0.00806663	0.0142023	0.00168942	0.00523653	0.0239153	0.00971596	0.0120696	0.00299443	0.0556605	0.0035674	0.0845813	0.077203	0.00274175	0.00627646	0.0271079	0.00749451	0.00255963	0.042056	0.0259581	0.00194102	0.0174239	0.0149517	0.0262996	0.00944356	0.0178178	0.0361375	0.00878649	0.0106635	0.00491958	0.00425668	0.0670654	0.070966	0.0266287	0.000897588	0.0427503	0.0260528	0.370239	0.629761	2.56289
20016	-180.0076	-241.6545	61.64686	0.016427	0.0278728	0.0907496	0.0249148	0.037251	0.010799	0.0601553	0.00113173	0.0112469	0.0270732	0.0517358	0.0213855	0.111966	0.0308995	0.0412826	0.016581	0.00553009	0.0272947	0.00334963	0.0247873	0.000318017	0.0305399	0.00146996	0.0189677	0.0385078	0.00751124	0.107601	0.0689222	0.00586526	0.0101279	0.0231238	0.0256644	0.00717407	0.0175672	0.0303251	0.0416123	0.00907056	0.0209771	0.00914403	0.0121712	0.000973436	0.0137566	0.0160497	0.053215	0.00264238	0.0429419	0.0161913	1.083975	0.9160254	0.0075369	0.0921938	0.475342	2.10375	10.8467	132.681	3.53432	0.8450617	0.0128853	0.0218633	0.0711837	0.0195431	0.0292196	0.00847071	0.0471856	0.000887728	0.008822	0.0212362	0.0405814	0.0167747	0.0878261	0.0242375	0.032382	0.0130061	0.00433778	0.0214099	0.00262744	0.019443	0.000249451	0.0239554	0.00115303	0.0148782	0.0302054	0.00589179	0.0844018	0.0540624	0.00460069	0.00794427	0.0181383	0.0201311	0.00562732	0.0137797	0.0237869	0.0326406	0.00711492	0.0164544	0.00717255	0.00954706	0.00076356	0.0107906	0.0125893	0.0417417	0.00207268	0.0336835	0.0127004	0.458013	0.541987	1.274865
20052	-176.1573	-237.5794	61.42209	0.0413506	0.0396971	0.0120449	0.00373392	0.0668544	0.0174115	0.0373145	0.0222379	0.0559993	0.00373761	0.0471866	0.0365644	0.0223368	0.00443988	0.00458654	0.0032826	0.00638615	0.05507	0.00491972	0.0575944	0.00577274	0.0677652	0.00825939	0.0153298	0.0232458	0.011308	0.0330886	0.0154164	0.00366848	0.000779326	0.054148	0.0759142	0.112388	0.0843835	0.0247267	0.0309269	0.0120206	0.0340769	0.0100079	0.134321	0.0114022	0.0433957	0.00806152	0.0157848	0.00343164	0.00781767	0.00406755	0.5045036	1.495496	0.0470043	0.225112	0.628001	1.59235	4.44224	21.2747	2.210795	2.964293	0.0296578	0.0284718	0.00863895	0.00267807	0.0479499	0.012488	0.026763	0.0159496	0.0401643	0.00268072	0.0338436	0.026225	0.0160206	0.0031844	0.00328959	0.00235437	0.00458032	0.0394977	0.00352856	0.0413083	0.00414037	0.0486031	0.00592387	0.010995	0.0166725	0.00811042	0.0237321	0.0110571	0.00263114	0.000558954	0.0388365	0.0544478	0.0806076	0.0605222	0.0177347	0.0221817	0.00862148	0.0244409	0.00717791	0.096339	0.008178	0.0311246	0.00578194	0.0113213	0.00246127	0.00560705	0.00291736	0.747748	0.252252	1.394257
20088	-165.0672	-228.3315	63.26432	0.020575	0.00546915	0.00869329	0.00287569	0.0770076	0.0159366	0.0330174	0.0243935	0.027185	0.00206341	0.0258382	0.0106693	0.0198432	0.00122049	0.00170051	0.00791791	0.00512831	0.00631784	0.0107668	0.0114168	0.0262024	0.0114721	0.0016477	0.00880751	0.0140509	0.00217262	0.00413021	0.0230198	0.000849688	0.0280702	0.0171441	0.0168734	0.000131351	0.0083478	0.000968962	0.00732279	0.00151117	0.0135696	0.0217743	0.0221613	0.0280956	0.0361138	0.0254458	0.00790215	0.00186731	0.000559123	0.00701154	1.134183	0.8658166	0.0279529	0.17471	0.580253	1.72339	5.72377	35.7745	2.586588	0.7633833	0.0313997	0.00834655	0.0132669	0.00438864	0.117522	0.024321	0.0503883	0.0372273	0.0414875	0.00314899	0.0394321	0.0162826	0.0302829	0.0018626	0.00259518	0.0120836	0.00782639	0.00964174	0.0164314	0.0174233	0.0399879	0.0175077	0.00251457	0.0134413	0.0214433	0.00331566	0.00630316	0.0351308	0.00129672	0.0428383	0.0261639	0.0257508	0.000200457	0.0127397	0.00147875	0.0111754	0.00230622	0.0207087	0.0332301	0.0338206	0.0428771	0.0551138	0.0388333	0.0120596	0.00284973	0.000853285	0.0107004	0.432908	0.567092	0.6552591
20124	-174.5456	-233.556	59.01047	0.0662862	0.0220273	0.0761685	0.0405963	0.0820696	0.266302	0.0573597	0.116603	0.118168	0.00713021	0.0347477	0.0421557	0.293727	0.0292008	0.0113277	0.0378533	0.00413889	0.026742	0.0836377	0.0768182	0.0298877	0.0765067	0.0198333	0.0163503	0.0898645	0.109053	0.00250139	0.397951	0.0348641	0.0246678	0.054785	0.0143568	0.0088254	0.068316	0.0208743	0.00541098	0.084245	0.0122337	0.0845853	0.0544248	0.140957	0.0920872	0.0486419	0.21549	0.0130281	0.0203547	0.0272772	0.9471164	1.052884	0.0189797	0.14465	0.547059	1.82796	6.91326	52.6879	2.866525	1.111673	0.0203305	0.00675594	0.0233615	0.0124512	0.0251714	0.0816769	0.0175927	0.0357631	0.0362431	0.00218689	0.0106574	0.0129295	0.0900884	0.00895613	0.00347429	0.0116099	0.00126943	0.00820197	0.0256523	0.0235607	0.00916679	0.0234652	0.00608303	0.00501475	0.0275621	0.0334473	0.000767195	0.122054	0.0106931	0.0075658	0.016803	0.00440333	0.00270682	0.0209531	0.0064023	0.00165959	0.0258386	0.00375218	0.025943	0.0166925	0.0432327	0.0282439	0.0149189	0.0660924	0.00399582	0.00624295	0.00836613	0.526442	0.473558	3.260433
20160	-173.1089	-234.3018	61.1929	0.0372482	0.0462657	0.0396427	0.0709257	0.360918	0.0568223	0.0142729	0.0183372	0.0115728	0.009366	0.0222992	0.014392	0.0397003	0.0273396	0.0218354	0.0998259	0.000311297	0.00722674	0.055488	0.0210148	0.00675255	0.0408521	0.0273372	0.0802792	0.170248	0.0175021	0.0295784	0.0975146	0.00447887	0.155661	0.0735615	0.0295526	0.0189846	0.0033001	0.0984639	0.0647402	0.130276	0.00928003	0.0251597	0.0909911	0.0481554	0.00861095	0.0508366	0.0110338	0.00388658	0.00356981	0.0493109	1.075009	0.9249908	0.0327529	0.188748	0.594414	1.68233	5.29806	30.5317	2.472003	0.8604493	0.0160226	0.0199016	0.0170527	0.0305093	0.155252	0.0244426	0.0061396	0.00788789	0.00497812	0.00402887	0.0095922	0.00619085	0.0170774	0.0117604	0.00939271	0.042941	0.000133907	0.00310865	0.0238687	0.00903969	0.00290467	0.0175729	0.0117593	0.0345328	0.0732335	0.00752867	0.0127234	0.0419468	0.00192663	0.0669591	0.0316431	0.0127123	0.0081664	0.00141957	0.0423551	0.0278486	0.0560394	0.00399189	0.0108227	0.0391406	0.0207145	0.00370408	0.0218678	0.00474628	0.00167185	0.00153558	0.0212115	0.462495	0.537505	2.324722
20196	-175.8526	-236.8535	61.00086	0.00986054	0.0168691	0.0512494	0.173409	0.0662482	0.0223718	0.112341	0.00412114	0.0419744	0.0123896	0.00133022	0.0111389	0.0487526	0.00677318	0.00220032	0.00625948	0.0026009	0.0331964	0.000959451	0.0249997	0.0383089	0.0962398	0.0192453	0.0748661	0.142222	0.0112993	0.0165643	0.0822376	0.00747286	0.0481347	0.00339612	0.00996952	0.0262098	0.00314234	0.0295649	0.0375256	0.057907	0.0335206	0.0954072	0.037191	0.0317896	0.00666726	0.0384607	0.0269309	0.0235038	0.0557166	0.0193256	0.4404239	1.559576	0.066694	0.266996	0.662338	1.5098	3.74538	14.9938	1.95781	3.541079	0.00572666	0.00979698	0.0297639	0.10071	0.0384747	0.0129928	0.0652437	0.00239342	0.0243773	0.00719543	0.000772548	0.00646907	0.0283138	0.00393363	0.00127787	0.00363529	0.00151051	0.0192793	0.000557216	0.0145189	0.0222485	0.0558928	0.011177	0.0434797	0.0825976	0.00656225	0.00961998	0.0477608	0.00433998	0.027955	0.00197235	0.00578995	0.0152218	0.00182496	0.0171703	0.0217936	0.0336304	0.0194676	0.0554092	0.0215993	0.0184623	0.00387212	0.0223367	0.0156405	0.0136502	0.0323583	0.0112236	0.779788	0.220212	1.721865
20232	-174.5707	-236.0294	61.45875	0.0835398	0.0133224	0.00302355	0.00262289	0.144646	0.130133	0.0105388	0.0681954	0.0159266	0.00158199	0.0883794	0.00307825	0.0342238	0.00266509	0.000281473	0.0148349	0.00698159	0.0562154	0.0201826	0.0435711	0.0454061	0.00964707	0.00409271	0.0707736	0.282514	0.0321949	0.0167849	0.0185042	0.00894261	0.0779747	0.00388258	0.0493137	0.00802316	0.0140903	0.062879	0.0154631	0.0850986	0.0477243	0.0857197	0.0107775	0.00212223	0.0236898	0.00460738	0.0164321	0.0204407	0.0430651	0.0303855	1.063073	0.9369275	0.017466	0.138904	0.540185	1.85122	7.19923	57.254	2.926619	0.8813392	0.0455383	0.00726216	0.00164817	0.00142976	0.0788481	0.0709369	0.00574481	0.037174	0.00868175	0.000862356	0.0481764	0.00167798	0.0186557	0.00145277	0.000153434	0.00808662	0.00380573	0.0306436	0.0110017	0.023751	0.0247513	0.00525871	0.00223098	0.0385793	0.154001	0.0175497	0.00914962	0.0100868	0.0048747	0.0425048	0.00211643	0.0268814	0.0043735	0.00768074	0.0342759	0.00842911	0.0463881	0.026015	0.0467266	0.0058749	0.00115685	0.0129136	0.00251153	0.00895729	0.0111424	0.0234752	0.0165634	0.468464	0.531536	1.834494
20268	-181.4846	-243.2332	61.74863	0.00431687	0.00142584	0.0163163	0.00333457	0.0528929	0.0407853	0.00814887	0.0109391	0.0124163	0.0147279	0.0196685	0.000836488	0.0272132	0.00616851	0.000831274	0.00726187	0.0233766	0.014602	0.00232074	0.0200001	0.00677221	0.0224072	0.00671002	0.0233766	0.0343314	0.0189989	0.0251842	0.0088379	0.00432726	0.00854628	0.0328432	5.02364e-05	0.00821539	0.025445	0.0298543	0.00282774	0.01427	0.00357407	0.0498991	0.0309552	0.0535028	0.0093841	0.000923721	0.0114745	0.0326594	0.0348556	0.0493671	0.9086341	1.091366	0.00752853	0.0921438	0.475261	2.10411	10.8526	132.828	3.535124	1.201106	0.00515646	0.00170315	0.0194896	0.00398311	0.0631801	0.0487177	0.00973375	0.0130667	0.0148312	0.0175924	0.0234939	0.000999178	0.0325059	0.00736823	0.000992949	0.00867424	0.0279231	0.0174419	0.0027721	0.02389	0.00808935	0.0267652	0.00801506	0.0279231	0.0410085	0.022694	0.0300823	0.0105568	0.00516887	0.0102085	0.0392309	6.00069e-05	0.00981321	0.0303939	0.0356607	0.0033777	0.0170454	0.0042692	0.059604	0.0369756	0.0639085	0.0112092	0.00110338	0.0137062	0.0390114	0.0416347	0.0589686	0.545683	0.454317	0.8371768
20304	-187.4306	-250.7206	63.28995	0.00913031	0.0240689	0.00399666	8.37271e-05	0.0117493	0.0837707	0.00357977	0.0277581	0.024967	0.0177864	0.0171902	9.67718e-05	0.0588912	0.00360416	2.07058e-06	0.000575896	0.00137916	0.0376015	0.0136287	0.0354465	0.00574738	0.0599567	0.00305183	0.0198541	0.0190443	0.0190405	0.0241007	0.00039549	0.0332036	0.00292887	0.0403136	0.00566224	0.00159212	0.0212847	0.00229255	0.0312214	0.0131632	0.00671906	0.0336443	0.0046374	0.0159026	0.0158764	0.0414568	0.0293994	0.0177971	0.00494334	0.0187566	1.223336	0.7766638	0.0280187	0.174911	0.580461	1.72277	5.7172	35.6904	2.584886	0.6348735	0.0105274	0.0277518	0.0046082	9.65384e-05	0.0135471	0.0965887	0.00412752	0.0320054	0.0287872	0.020508	0.0198206	0.000111579	0.0679022	0.00415564	2.38741e-06	0.000664015	0.00159019	0.043355	0.0157141	0.0408703	0.0066268	0.0691308	0.0035188	0.0228921	0.0219583	0.0219539	0.0277884	0.000456005	0.0382842	0.00337703	0.046482	0.00652863	0.00183573	0.0245415	0.00264334	0.0359987	0.0151774	0.00774716	0.0387923	0.00534698	0.0183359	0.0183057	0.0478002	0.0338978	0.0205203	0.00569973	0.0216266	0.388332	0.611668	0.8672933
