Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
30816	-177.5565	-238.8645	61.30798	0.0294827	0.0354529	0.0387776	0.156821	0.125623	0.121561	0.0111033	0.00655085	0.0867013	0.0114155	0.0357578	0.013659	0.00462718	0.00376448	0.0100419	0.00732602	0.186242	0.133646	0.0126024	0.0896378	0.108059	0.0413734	0.0214941	0.14086	0.14029	0.00590994	0.0685188	0.0493487	0.165157	0.108235	0.0286553	0.0910063	0.0640502	0.0944345	0.117479	0.0401344	0.00224477	0.030312	0.0688469	0.0943672	0.0577703	0.0589603	0.0988795	0.0168746	0.00652936	0.0208605	0.0807331	1.287581	0.712419	0.0879045	0.305486	0.690759	1.44768	3.27347	11.376	1.758145	0.5533003	0.0100207	0.0120499	0.0131799	0.0533011	0.0426973	0.0413166	0.00377383	0.00222653	0.0294684	0.00387996	0.0121535	0.00464247	0.0015727	0.00127949	0.00341307	0.00249	0.0633008	0.0454241	0.00428336	0.0304665	0.0367275	0.0140622	0.0073055	0.0478761	0.0476824	0.0020087	0.0232884	0.0167728	0.0561341	0.0367875	0.00973949	0.0309316	0.0217696	0.0320968	0.0399293	0.0136411	0.00076296	0.0103026	0.0234	0.0320739	0.0196352	0.0200397	0.0336076	0.00573542	0.00221922	0.00709016	0.0274399	0.356209	0.643791	2.942179
30852	-171.4192	-231.8873	60.46811	0.0187042	0.0156817	0.100276	0.035241	0.167576	0.289348	0.0187273	0.000808914	0.104041	0.00136419	0.136567	0.018459	0.032938	0.00348678	0.00871546	0.0316615	0.0613169	0.0406719	0.00713006	0.105425	0.10118	0.0383958	0.0121084	0.0883562	0.0199665	0.0789742	0.0488606	0.0116971	0.0177495	0.0605365	0.00974025	0.0175938	0.0244045	0.0236848	0.0161969	0.00057619	0.0118364	0.0356071	0.109218	0.0621111	0.0470834	0.0263694	0.0554872	0.0196392	0.0339473	0.000301543	0.0324077	0.6589795	1.341021	0.0329951	0.189428	0.595081	1.68044	5.27905	30.3075	2.466674	2.034996	0.00849354	0.00712101	0.0455349	0.0160028	0.0760959	0.131392	0.008504	0.000367326	0.0472447	0.000619475	0.0620147	0.00838218	0.0149571	0.00158334	0.00395767	0.0143774	0.0278439	0.018469	0.00323774	0.0478733	0.0459456	0.0174354	0.00549842	0.0401223	0.00906676	0.035862	0.0221875	0.00531165	0.00806	0.0274895	0.00442303	0.00798928	0.011082	0.0107552	0.00735499	0.000261646	0.00537487	0.0161691	0.0495958	0.0282045	0.0213805	0.0119743	0.0251966	0.00891809	0.0154154	0.00013693	0.0147163	0.67051	0.32949	2.202169
30888	-170.6346	-232.4101	61.77554	0.0562006	0.0173323	0.118445	0.110293	0.1763	0.205347	0.00704592	0.00976697	0.0633382	1.60338e-05	0.0837326	0.0147714	0.058745	0.0207446	0.01545	0.067243	0.0596254	0.0368981	0.0250798	0.084016	0.0613505	0.0786258	0.0215416	0.0196503	0.00529731	0.133868	0.0297311	0.00128689	0.0419333	0.043128	0.0367242	0.0151883	0.0629175	0.0277932	0.00236234	0.000181845	0.0160377	0.0152636	0.101301	0.0172924	0.149255	0.0124674	0.0517634	0.00271687	0.0161783	0.000693766	0.0197002	1.067751	0.9322489	0.0589586	0.251416	0.65003	1.53839	3.97747	16.9611	2.04695	0.8730957	0.0253768	0.00782622	0.0534828	0.0498017	0.0796065	0.0927223	0.00318152	0.00441018	0.0285997	7.23992e-06	0.0378086	0.00666989	0.0265258	0.00936703	0.0069763	0.0303629	0.0269233	0.016661	0.0113245	0.0379366	0.0277022	0.0355027	0.00972691	0.00887289	0.00239195	0.0604468	0.0134248	0.000581085	0.0189346	0.019474	0.0165824	0.00685814	0.0284098	0.0125497	0.00106669	8.21102e-05	0.00724166	0.00689211	0.0457417	0.0078082	0.0673948	0.00562955	0.0233733	0.00122678	0.00730517	0.000313263	0.00889545	0.466124	0.533876	2.214641
30924	-175.736	-236.592	60.85605	0.138102	0.16001	0.216612	0.142163	0.197289	0.225173	0.00150333	0.0283223	0.0966541	7.84772e-05	0.05254	0.0322388	0.0340908	0.00479173	0.0088473	0.0406932	0.125589	0.114798	0.187615	0.081032	0.0364019	0.0561188	0.0907689	0.0146875	0.0761565	0.0637732	0.0117571	0.158888	0.00583102	0.000632147	0.0602655	0.180167	0.0345199	0.1188	0.00182888	0.0438995	0.0210348	0.00775751	0.00164242	0.0602186	0.0261928	0.0108351	0.102913	0.0208418	0.0548885	0.00334903	0.0405329	1.202854	0.7971459	0.104558	0.332458	0.709236	1.40997	3.0079	9.5641	1.632702	0.6627121	0.0432535	0.0501151	0.067843	0.0445254	0.061791	0.0705244	0.000470843	0.00887055	0.0302721	2.45791e-05	0.0164556	0.0100972	0.0106773	0.00150077	0.00277098	0.0127451	0.0393345	0.0359547	0.0587609	0.0253793	0.0114011	0.0175764	0.0284288	0.00460012	0.0238523	0.0199738	0.00368233	0.0497638	0.00182628	0.000197989	0.0188752	0.0564282	0.0108116	0.0372082	0.000572807	0.0137493	0.00658811	0.00242966	0.000514407	0.0188605	0.00820361	0.00339355	0.0322323	0.00652765	0.0171911	0.00104892	0.0126949	0.398573	0.601427	3.192843
30960	-180.4633	-241.6363	61.17303	0.0132965	0.00781942	0.0298755	0.0264282	0.066064	0.0428521	0.0198161	0.058919	0.00575089	0.00031776	0.0246176	0.00187368	0.0487698	0.00125363	0.00622892	0.00431227	0.060785	0.0109045	0.0539658	0.0456054	0.00490283	0.111291	0.0296049	0.0154683	0.0159454	0.0418871	0.0416745	0.0373537	0.0214051	0.00336447	0.00920416	0.00377625	0.00497631	0.00278552	0.0238983	0.00463095	5.28169e-05	0.0112319	0.0001319	0.0349458	0.0147349	0.0225672	0.026284	0.00203526	0.0161768	0.0120796	0.0122195	1.165842	0.8341581	0.00222805	0.0508834	0.39489	2.53235	19.6528	448.823	4.415512	0.7154985	0.0126143	0.0074182	0.0283426	0.0250722	0.0626742	0.0406534	0.0187994	0.0558958	0.00545581	0.000301455	0.0233545	0.00177754	0.0462674	0.00118931	0.00590932	0.004091	0.0576661	0.0103449	0.0511968	0.0432654	0.00465127	0.105581	0.0280858	0.0146746	0.0151273	0.0397379	0.0395362	0.0354371	0.0203068	0.00319184	0.0087319	0.00358249	0.00472098	0.00264259	0.0226721	0.00439334	5.01069e-05	0.0106556	0.000125132	0.0331527	0.0139789	0.0214093	0.0249354	0.00193083	0.0153468	0.0114598	0.0115925	0.417079	0.582921	1.054085
30996	-183.2323	-244.6309	61.39856	0.037274	0.0666877	0.0761991	0.0776482	0.112839	0.0747662	0.0328479	0.0838121	0.0548153	0.00502804	0.0846156	0.0170605	0.0656061	0.0201698	0.0182122	0.0455942	0.0105573	0.00886563	0.0533979	0.0231982	0.0179822	0.0417741	0.0499301	0.0487867	0.0323559	0.0166478	0.110163	0.00862625	0.0759875	0.016898	0.0215515	0.00999934	0.0103965	0.0467995	0.0300237	0.0117345	1.13584e-05	0.0253342	0.00287937	0.0840937	0.0174704	0.0632759	0.0385426	0.048211	0.0583752	0.000513379	0.00385902	0.8882858	1.111714	0.0277232	0.174009	0.579525	1.72555	5.74684	36.0708	2.592552	1.251528	0.0200245	0.0358263	0.0409361	0.0417146	0.0606199	0.0401663	0.0176467	0.045026	0.0294481	0.00270119	0.0454576	0.0091653	0.0352452	0.0108357	0.00978407	0.0244944	0.00567164	0.00476284	0.0286867	0.0124626	0.00966047	0.0224421	0.0268237	0.0262095	0.0173824	0.00894364	0.0591821	0.00463424	0.0408224	0.00907804	0.011578	0.0053719	0.00558524	0.0251419	0.0161295	0.00630409	6.102e-06	0.0136102	0.00154687	0.0451773	0.00938554	0.0339934	0.0207061	0.0259002	0.0313606	0.0002758	0.00207316	0.555857	0.444143	1.861417
31032	-179.9367	-238.9848	59.04812	0.0142609	0.0521477	0.0567712	0.0311393	0.0653999	0.0864619	0.01005	0.133615	0.02809	0.109995	0.0106861	0.0168065	0.0914297	0.0580586	0.0206972	0.0584823	0.161083	0.0577214	0.0151005	0.0700828	0.0653106	0.00332769	0.033814	0.00776341	0.0991442	0.0254424	0.0664599	0.0200531	0.00690899	0.0381928	0.0165806	0.0810933	0.0632386	0.00749202	0.0343743	0.10017	0.000152049	0.0103061	0.0640974	0.0788769	0.0320376	0.0154401	0.0275059	0.0540224	0.0507367	0.00077792	0.032213	0.2345511	1.765449	0.0503459	0.23278	0.634598	1.5758	4.29591	19.8626	2.161135	7.526925	0.00653087	0.0238814	0.0259988	0.0142605	0.0299503	0.0395958	0.00460249	0.0611897	0.012864	0.0503729	0.00489375	0.00769664	0.0418709	0.0265883	0.00947844	0.0267824	0.0737693	0.0264339	0.00691538	0.0320949	0.0299094	0.00152394	0.0154853	0.00355531	0.0454038	0.0116515	0.0304358	0.00918348	0.00316402	0.0174906	0.00759321	0.0371372	0.0289606	0.00343102	0.015742	0.0458736	6.9632e-05	0.00471973	0.0293538	0.0361222	0.0146719	0.00707088	0.0125965	0.02474	0.0232352	0.000356254	0.0147522	0.882724	0.117276	2.183611
31068	-179.3225	-240.9498	61.62731	0.00338996	0.0277473	0.0240006	0.000463664	0.0482076	0.025223	0.0251893	0.00876155	0.0594347	0.0449613	0.0807449	0.014567	0.0154175	0.041898	0.0424754	0.0613385	0.0104988	0.0254796	0.0156214	0.0310477	0.0454669	0.0551601	0.0177654	0.0400425	0.00378599	0.0116419	0.0361364	0.0646604	0.00883692	0.0539076	0.0242929	0.0299684	0.0803796	0.0257798	0.00540917	0.0253496	0.00159676	0.021704	0.0562566	0.0154988	0.013387	0.018016	0.0102761	0.0371945	0.00628658	0.00724695	0.0106292	0.5765757	1.423424	0.0408985	0.210342	0.614845	1.62643	4.75416	24.4508	2.311407	2.468756	0.00254283	0.0208135	0.018003	0.000347798	0.0361608	0.0189199	0.0188947	0.00657209	0.0445824	0.0337257	0.0605673	0.0109268	0.0115648	0.031428	0.0318611	0.0460104	0.00787523	0.0191124	0.0117177	0.0232891	0.034105	0.041376	0.013326	0.0300362	0.0028399	0.00873267	0.0271061	0.0485022	0.00662863	0.0404364	0.0182222	0.0224795	0.0602933	0.0193376	0.00405746	0.0190149	0.00119774	0.0162803	0.0421985	0.0116258	0.0100416	0.0135139	0.00770815	0.0278999	0.0047156	0.00543598	0.00797304	0.711712	0.288288	1.333144
31104	-167.6827	-229.5885	61.90575	0.000401865	0.0414288	0.039148	0.00421128	0.116342	0.166625	0.050384	0.0727637	0.110518	0.0308584	0.0309016	0.00269788	0.0560186	0.0523867	0.0118602	0.0431822	0.0310342	0.0372316	0.00592055	0.0208309	0.0793328	0.0949287	0.0261013	0.0202807	0.156587	0.0555545	0.235092	0.0524908	0.110687	0.0498962	0.00265544	0.00795279	0.057918	0.0815472	0.074322	0.0064579	0.00346467	0.0227799	0.0642886	0.00885983	0.0179016	0.00932531	0.0108577	0.0265805	0.0127614	0.0807754	0.00398865	1.155107	0.8448928	0.0670585	0.267706	0.662888	1.50855	3.73544	14.9123	1.953869	0.731441	0.000174866	0.0180271	0.0170347	0.00183248	0.0506245	0.0725047	0.0219239	0.0316621	0.0480904	0.0134276	0.0134464	0.00117394	0.0243757	0.0227953	0.00516081	0.0187901	0.0135041	0.0162008	0.00257625	0.00906427	0.0345205	0.0413069	0.0113576	0.00882485	0.0681365	0.0241738	0.102297	0.0228406	0.0481638	0.0217116	0.00115548	0.00346054	0.0252022	0.0354841	0.0323402	0.00281006	0.0015076	0.00991237	0.0279743	0.00385523	0.00778963	0.00405778	0.00472458	0.0115661	0.00555292	0.0351483	0.0017356	0.422446	0.577554	2.298133
31140	-165.0356	-227.8208	62.78523	0.00377615	0.015723	0.0032024	0.0300451	0.0275449	0.0832976	0.000855551	0.0129283	0.0151741	0.00511195	0.00208494	0.00436634	0.0170043	0.0255649	0.00532289	0.00320491	0.022702	0.0253148	0.00100589	0.0106743	0.00053135	0.0364951	0.00173268	0.00203831	0.0206214	0.013392	0.0148488	0.0222669	0.0396749	0.022143	0.00159908	0.0056791	0.00385706	0.00913121	0.0213407	0.0487737	0.0128192	0.00959748	0.0097639	0.0177117	0.0335478	0.0101072	0.0142031	0.0291926	0.0211004	0.0196323	0.0234102	1.083398	0.9166023	0.0182927	0.142072	0.543999	1.83824	7.03869	54.6667	2.893183	0.8460441	0.00484051	0.0201547	0.00410503	0.0385136	0.0353087	0.106776	0.0010967	0.0165723	0.0194512	0.00655281	0.0026726	0.00559704	0.0217971	0.0327707	0.00682321	0.00410826	0.0291008	0.0324501	0.00128942	0.0136829	0.000681117	0.0467816	0.00222106	0.00261283	0.0264338	0.0171667	0.0190341	0.0285431	0.0508578	0.0283843	0.0020498	0.00727982	0.00494421	0.0117049	0.0273558	0.0625212	0.0164324	0.0123026	0.012516	0.022704	0.0430036	0.0129561	0.0182064	0.0374209	0.0270478	0.0251659	0.0300086	0.458301	0.541699	0.7801153
31176	-178.1577	-241.0719	62.91416	0.0549241	0.0206755	0.0307983	0.0419794	0.0753981	0.0709107	0.0037248	0.0117275	0.00530786	0.0569356	0.00315215	0.00890828	0.120058	0.0243459	0.013932	0.0238942	0.0662324	0.0203975	0.0228615	0.00618914	0.000710525	0.0260514	0.00761359	0.0330384	0.0454115	0.0182386	0.0372412	0.0510817	0.0185697	0.0416635	0.00162895	0.0477099	0.032478	0.0493514	0.0958375	0.0563747	0.0265542	0.0166681	0.0200504	0.0107464	0.0410719	0.0282521	0.0811626	0.00834976	0.159005	0.0805123	0.0761379	1.173665	0.8263347	0.0899827	0.308987	0.69322	1.44254	3.23638	11.1132	1.74125	0.7040633	0.0306178	0.0115257	0.0171687	0.0234016	0.0420311	0.0395296	0.00207641	0.00653758	0.0029589	0.0317391	0.00175719	0.00496597	0.066927	0.0135718	0.00776646	0.01332	0.0369216	0.0113707	0.0127443	0.00345018	0.000396086	0.0145225	0.00424424	0.0184174	0.0253149	0.0101672	0.0207603	0.0284758	0.0103518	0.0232256	0.000908068	0.0265962	0.0181051	0.0275112	0.0534252	0.0314264	0.0148028	0.00929174	0.0111772	0.00599064	0.0228958	0.0157493	0.0452446	0.00465462	0.0886382	0.044882	0.0424435	0.413167	0.586833	1.793864
31212	-174.0475	-236.6146	62.56704	0.0261157	0.00229842	0.0260869	0.0736011	0.0644361	0.0399094	0.00722528	0.0218642	0.0393278	0.0203358	0.0714015	0.00576819	0.0455728	0.00214418	0.00261519	0.0285851	0.107943	0.0719201	0.0316103	0.114777	0.00777876	0.10323	0.000574751	0.00305282	0.0226817	0.0458231	0.0028294	0.0197398	0.0015877	0.0507342	0.0162067	0.0439329	0.0181452	0.0444265	0.0194453	0.0516518	0.0999252	0.000951093	0.00143264	0.0305774	0.073676	0.039036	0.0404295	0.0241935	0.147843	0.0282344	0.0622995	1.00319	0.99681	0.0895617	0.308281	0.692725	1.44357	3.24379	11.1655	1.744641	0.9936402	0.0144768	0.00127408	0.0144608	0.0407994	0.0357189	0.022123	0.0040052	0.01212	0.0218006	0.0112727	0.03958	0.00319749	0.0252624	0.00118859	0.00144968	0.0158456	0.059836	0.0398675	0.0175225	0.0636243	0.00431201	0.0572237	0.000318602	0.00169227	0.0125732	0.0254012	0.00156843	0.0109424	0.000880113	0.0281235	0.00898388	0.0243533	0.0100585	0.024627	0.0107792	0.0286322	0.0553916	0.00052722	0.000794157	0.01695	0.0408409	0.0216389	0.0224113	0.0134112	0.0819541	0.0156512	0.0345345	0.498405	0.501595	1.803977
31248	-187.5806	-250.3434	62.76278	0.000578661	0.00327732	0.0154766	0.0170235	0.0262836	0.00098194	0.0206761	0.0202111	0.00495436	0.0142314	0.00940549	0.00334604	0.0299968	0.00374078	0.000777016	0.0105823	0.0322874	0.0208268	0.00216921	0.036411	0.00027088	0.000126805	0.0027574	0.000150447	0.0144048	0.0189696	0.0042275	0.0110998	0.0029397	0.00155216	0.00925115	0.00429341	0.0156463	0.0362256	0.00696031	0.0234244	0.0246965	0.000311388	0.00592677	0.0241954	0.00272749	0.0248639	0.0134104	0.00534557	0.0104436	0.00123028	0.0364887	0.8869047	1.113095	0.0265636	0.17042	0.575769	1.73681	5.86785	37.6455	2.623448	1.255034	0.00100606	0.00569793	0.0269075	0.029597	0.0456964	0.00170719	0.0359473	0.0351389	0.00861361	0.0247426	0.0163523	0.0058174	0.0521522	0.0065037	0.00135092	0.0183984	0.0561346	0.0362094	0.00377137	0.0633039	0.00047095	0.000220462	0.00479399	0.000261565	0.0250442	0.0329805	0.0073499	0.0192981	0.00511094	0.00269857	0.016084	0.0074645	0.0272025	0.0629815	0.0121011	0.0407254	0.0429372	0.000541378	0.0103042	0.0420659	0.00474199	0.0432282	0.0233152	0.00929378	0.0181571	0.00213896	0.0634391	0.556548	0.443452	0.5751777
31284	-193.0956	-253.1353	60.03965	0.00253563	0.00955949	0.0190476	0.00658856	0.000194019	0.00321899	0.00192891	0.000645526	0.00050594	0.0151962	0.0167526	0.00338052	0.0665082	0.00118164	0.0106415	0.00390439	0.0096028	0.0202401	0.0315418	0.0198615	0.00138975	0.0245274	4.54315e-05	0.000803682	0.0399203	0.00886636	0.00190423	0.0150762	0.00472384	0.0367539	0.0219652	0.00914599	0.00278962	0.0120054	0.00969229	0.00499458	0.0146286	0.0136366	0.00193457	0.00818057	0.0144495	0.0204812	0.0297141	0.0139027	0.0238007	0.00679946	0.0181008	0.763064	1.236936	0.000914418	0.0329566	0.344846	2.89984	30.3429	1093.59	5.059474	1.621012	0.00420315	0.0158462	0.031574	0.0109214	0.000321614	0.00533592	0.00319743	0.00107005	0.000838663	0.0251897	0.0277697	0.00560366	0.110246	0.00195873	0.0176398	0.00647205	0.0159179	0.0335508	0.0522848	0.0329231	0.0023037	0.0406575	7.53089e-05	0.00133221	0.0661733	0.0146972	0.00315652	0.0249908	0.00783041	0.0609245	0.0364104	0.0151607	0.00462417	0.0199006	0.0160663	0.0082792	0.0242489	0.0226045	0.00320681	0.0135604	0.023952	0.0339504	0.0492552	0.0230457	0.0394529	0.011271	0.0300045	0.618468	0.381532	0.6032689
31320	-181.4714	-243.4017	61.93029	0.0568313	0.0115955	0.0129263	0.0179649	0.0729121	0.0502487	0.0427872	0.0067726	0.050074	0.00326556	0.0680574	0.0580291	0.0927373	0.00255133	0.00394699	0.0150274	0.00637706	0.025853	0.0597735	0.00448224	0.0103788	0.107453	0.00356068	0.0198746	0.0935158	0.0192229	0.0202178	0.00830439	0.0362656	0.0355534	0.0114199	0.0312705	0.0603106	0.0698313	0.0337064	0.0453986	0.0378359	0.00865362	0.0566684	0.0233673	0.0479187	0.00418025	0.000911809	0.0168418	0.0306186	0.0571788	0.00900408	1.132732	0.8672678	0.0163692	0.134579	0.534881	1.86958	7.43058	61.0902	2.973513	0.7656424	0.0363912	0.00742505	0.0082772	0.0115036	0.0466883	0.0321761	0.0273982	0.00433675	0.0320643	0.00209106	0.0435797	0.0371582	0.0593831	0.00163371	0.0025274	0.00962259	0.00408347	0.0165546	0.0382752	0.00287014	0.00664594	0.0688063	0.00228004	0.0127264	0.0598817	0.0123091	0.0129462	0.00531761	0.0232222	0.0227662	0.0073126	0.0200236	0.0386191	0.0447156	0.0215834	0.0290704	0.0242278	0.00554124	0.0362869	0.0149629	0.0306841	0.00267677	0.000583865	0.0107844	0.0196062	0.0366137	0.00576565	0.433634	0.566366	1.561677
31356	-189.3738	-249.5738	60.20001	0.0339527	0.04202	0.00595527	0.00899832	0.0945638	0.0499216	0.0110292	0.0154427	0.0381725	0.0480368	0.0338203	0.0327311	0.073733	0.0185379	0.0081909	0.00704142	0.010749	0.194325	0.0393202	0.0592119	0.0177068	0.261534	8.07251e-05	0.0075081	0.0521369	0.0828218	0.00179094	0.0428019	0.00394544	0.00976101	0.0651335	0.0297107	0.209494	0.00600853	0.06102	0.182311	0.143209	0.0580902	0.031448	0.00446928	0.00916993	0.0504293	0.0253458	0.101824	0.0778225	0.0445613	0.00980211	0.5822848	1.417715	0.0487087	0.229056	0.631413	1.58375	4.36574	20.5302	2.18504	2.434745	0.0140551	0.0173946	0.00246525	0.00372495	0.0391457	0.0206656	0.00456563	0.00639267	0.0158019	0.0198853	0.0140003	0.0135494	0.0305225	0.00767397	0.00339071	0.00291487	0.00444964	0.080443	0.016277	0.0245114	0.00732991	0.108265	3.3417e-05	0.00310805	0.0215826	0.0342849	0.00074138	0.0177183	0.00163326	0.00404067	0.0269627	0.0122991	0.0867222	0.00248729	0.0252599	0.0754696	0.0592827	0.024047	0.0130182	0.0018501	0.00379599	0.0208757	0.0104921	0.0421512	0.0322154	0.0184466	0.00405768	0.708858	0.291142	2.41569
31392	-190.6735	-253.8484	63.17491	0.000511564	0.00630116	0.0211372	0.0598862	0.079007	0.0283404	0.0180923	0.0106006	0.0206969	0.0528503	0.060228	0.0128058	0.00975535	0.00217048	0.002249	0.00674119	0.0363025	0.00895177	0.0154911	0.0135495	0.0153632	0.0302789	7.12489e-06	0.00334743	0.0446502	0.0169113	0.0218626	0.0118141	0.0024531	0.00789229	0.00621668	0.0317996	0.0054532	0.0140279	0.0234107	0.0182065	0.0131433	0.041162	0.00530577	0.00202027	0.00216609	0.0287849	0.0109029	0.0152633	0.036709	0.0120755	0.000787609	1.21781	0.7821904	0.0248362	0.164922	0.569909	1.75467	6.06347	40.2639	2.672068	0.6422928	0.00057629	0.00709843	0.0238116	0.0674635	0.0890036	0.0319262	0.0203814	0.0119419	0.0233156	0.0595373	0.0678485	0.0144261	0.0109897	0.0024451	0.00253356	0.00759413	0.0408958	0.0100844	0.0174512	0.0152639	0.017307	0.0341101	8.02639e-06	0.00377097	0.0502997	0.019051	0.0246288	0.0133089	0.00276349	0.00889088	0.00700327	0.0358231	0.00614318	0.0158029	0.0263728	0.0205101	0.0148063	0.0463701	0.00597709	0.00227589	0.00244017	0.032427	0.0122824	0.0171945	0.0413537	0.0136034	0.000887263	0.391095	0.608905	0.8876836
31428	-173.0647	-235.8509	62.78616	0.000134514	0.0285109	0.0174409	0.0726929	0.0434046	0.0340217	0.00375199	0.0256291	0.00594156	0.022567	0.0475675	0.0243456	0.0414859	0.00338542	0.00395358	0.00533053	0.00601159	0.0824826	0.0482232	0.0463239	0.0337428	0.0284964	0.000346806	0.00198315	0.0761641	0.00885815	0.0612517	0.0148741	0.0116842	0.000962222	0.00493924	0.0113759	0.0551595	0.096094	0.00451552	0.0540732	0.0213264	0.0399899	0.00894941	0.00290781	1.79561e-05	0.0143123	0.0228693	0.0208786	0.0207875	0.0101778	0.00228273	1.164221	0.8357791	0.0257412	0.167826	0.573021	1.74514	5.95854	38.8482	2.646187	0.717887	0.000112826	0.023914	0.0146289	0.0609725	0.0364063	0.0285363	0.00314704	0.0214968	0.00498358	0.0189285	0.0398981	0.0204203	0.034797	0.00283958	0.00331614	0.00447108	0.00504233	0.0691837	0.0404481	0.038855	0.0283024	0.0239019	0.00029089	0.0016634	0.063884	0.00742993	0.0513759	0.0124759	0.00980032	0.000807081	0.00414287	0.00954173	0.046266	0.0806005	0.00378747	0.0453548	0.0178879	0.0335422	0.00750647	0.00243897	1.5061e-05	0.0120047	0.019182	0.0175123	0.0174359	0.00853681	0.00191468	0.41789	0.58211	1.192226
31464	-175.9624	-237.6032	61.64082	6.11607e-05	0.00244119	0.0147247	0.00133665	0.0103838	0.00917795	0.0190248	0.00830387	0.0224146	0.000850104	0.00914934	0.00570401	0.0161425	0.00146356	0.00181989	0.0143612	0.000913048	0.0065365	0.0331157	0.0037302	0.0026988	0.00498777	0.000351317	0.00557013	0.0164608	0.0044446	0.00433615	0.00477099	0.00151224	0.00146813	0.00135648	0.00298574	0.00654403	0.00553056	0.00231597	0.00185289	0.00714776	0.0228837	0.0088083	0.00927771	2.15658e-06	0.00380472	0.000433385	0.000851371	0.00596863	0.0104783	0.00753929	0.8260604	1.17394	0.00744967	0.0916718	0.4745	2.10748	10.9085	134.234	3.542738	1.421131	0.000187589	0.00748748	0.0451626	0.00409969	0.0318486	0.02815	0.0583518	0.0254691	0.0687488	0.00260739	0.0280623	0.017495	0.0495113	0.00448896	0.00558185	0.0440477	0.00280045	0.0200484	0.10157	0.011441	0.0082776	0.0152982	0.00107754	0.0170844	0.0504877	0.0136322	0.0132996	0.0146333	0.00463825	0.00450297	0.00416051	0.00915769	0.0200715	0.016963	0.00710339	0.00568307	0.0219232	0.0701874	0.0270163	0.028456	6.61453e-06	0.0116696	0.00132925	0.00261127	0.0183066	0.0321384	0.0231241	0.58697	0.41303	0.3260366
31500	-173.2267	-235.7372	62.51048	0.00393083	0.002736	0.0353995	0.00147325	0.0488737	0.00555433	0.00802526	0.0108506	0.0733133	0.00616013	0.00656818	0.0150888	0.0378397	0.00209902	0.0045513	0.0348968	0.00120389	0.00787123	0.00400501	0.00712763	0.00323517	0.0277372	0.0089942	0.0109929	0.0354317	0.0154177	0.000683987	0.0120759	0.0108331	0.00041475	0.00525299	0.00666774	0.016019	0.00873169	0.0248284	0.0366787	0.0479191	0.0472077	0.0122973	0.0210676	0.00288901	0.0226365	0.0130486	0.00160262	0.0394603	0.03065	0.00278396	0.9248684	1.075132	0.0194534	0.146399	0.549115	1.82111	6.83064	51.4049	2.848699	1.16247	0.00501941	0.00349369	0.0452028	0.00188124	0.0624084	0.00709251	0.0102477	0.0138556	0.0936162	0.00786608	0.00838713	0.0192674	0.0483188	0.0026803	0.0058117	0.0445609	0.00153728	0.010051	0.00511413	0.0091015	0.0041311	0.0354186	0.011485	0.0140371	0.0452439	0.0196874	0.000873405	0.0154201	0.0138331	0.000529608	0.00670771	0.00851426	0.0204552	0.0111498	0.0317042	0.0468362	0.0611895	0.0602811	0.0157028	0.0269019	0.00368908	0.0289052	0.0166622	0.00204644	0.0503881	0.039138	0.00355493	0.537566	0.462434	0.7831263
